Message,gtrans_el,Spam
XMAS iscoming ur awarded either 500 CD gift vouchers free entry 2 r 100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,XMAS έρχονται οι βραβευμένες σας δωροεπιταγές 500 CD δωρεάν είσοδος 2 r 100 εβδομαδιαία κλήρωση txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16 συνδρομή,phising
CALL 09090900040 LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR sic LISTENING 60P MIN 24 7MP 0870753331018,ΚΑΛΕΣΤΕ 09090900040 ΑΚΟΥΣΤΕ ΑΚΡΑΙΑ ΒΡΩΜΙΚΗ ΖΩΝΤΑΝΗ ΣΥΖΗΤΗΣΗ ΣΥΝΕΧΙΖΟΝΤΑΙ ΣΤΟ ΓΡΑΦΕΙΟ ΑΥΤΗΝ ΤΩΡΑ ΣΥΝΟΛΙΚΟ ΑΠΟΡΡΗΤΟ ΚΑΝΕΙΣ ΔΕΝ ΞΕΡΕΙ ΤΗΝ ΑΚΡΟΑΣΗ ΣΑΣ 60P MIN 24 7MP 08707158331,advertisement
TBS PERSOLVO. been chasing us since Sept for 38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,TBS PERSOLVO. μας κυνηγούσε από τις 38 Σεπτεμβρίου σίγουρα δεν πληρώνει τώρα χάρη στις πληροφορίες σας. Θα τους αγνοήσουμε. Kath. Μάντσεστερ.,advertisement
YES The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now 150p Msg.,ΝΑΙ Το μόνο μέρος στην πόλη για να συναντήσετε συναρπαστικούς ενήλικες singles είναι πλέον στο Ηνωμένο Βασίλειο. Txt CHAT στο 86688 τώρα Μήνυμα 150p.,advertisement
You have WON a guaranteed 1000 cash or a 2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am 7pm Cost 10p,"ΚΕΡΔΙΣΕΙΣ 1000 εγγυημένα μετρητά ή βραβείο 2000. Για να διεκδικήσετε το βραβείο έτους, καλέστε τον εκπρόσωπο εξυπηρέτησης πελατών στο 08714712379 μεταξύ 10 π.μ. 7 μ.μ. Κόστος 10 π.μ.",phising
"Dear Voucher Holder, To claim this weeks offer, at your PC please go to Link apply.","Αγαπητέ κάτοχο κουπονιού, Για να διεκδικήσετε αυτήν την προσφορά εβδομάδων, στον υπολογιστή σας παρακαλούμε μεταβείτε στο Link application.",phising
Forwarded from 88877 FREE entry into our 250 weekly comp just send the word ENTER to 88877 NOW. 18 T C www.textcomp.com,Προώθηση από το 88877 ΔΩΡΕΑΝ είσοδος στο 250 εβδομαδιαίο συγκρότημα απλώς στείλτε τη λέξη ENTER στο 88877 ΤΩΡΑ. 18 T C www.textcomp.com,advertisement
"Ur balance is now 600. Next question Complete the landmark, Big, A. Bob, B. Barry or C. Ben . Text A, B or C to 83738. Good luck","Το υπόλοιπο είναι τώρα 600. Επόμενη ερώτηση Συμπληρώστε το ορόσημο, Big, A. Bob, B. Barry ή C. Ben . Στείλτε μήνυμα A, B ή C στο 83738. Καλή επιτυχία",phising
Ur cash balance is currently 500 pounds to maximize ur cash in now send GO to 86688 only 150p msg. CC 08718720201 PO BOX 114 14 TCR W1,"Το υπόλοιπο μετρητών σας είναι αυτήν τη στιγμή 500 λίβρες για να μεγιστοποιήσετε τα μετρητά σας, στείλτε τώρα μήνυμα GO στο 86688 μόνο 150 p. CC 08718720201 PO BOX 114 14 TCR W1",phising
FreeMsg Hey I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX QlynnBV Help08700621170150p a msg Send stop to stop txts,"FreeMsg Γεια, είμαι ο Μπάφι. 25 και αγαπώ να ικανοποιώ τους άντρες. Μόνος στο σπίτι νιώθεις τυχαία. Απάντηση 2 C my PIX QlynnBV Help08700621170150p ένα μήνυμα Αποστολή stop για να σταματήσει txts",advertisement
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph 08700435505150p,Απαντήστε με το όνομα και τη διεύθυνσή σας και ΘΑ ΛΑΒΕΤΕ ΤΑΧΥΔΡΟΜΙΚΑ για μια εβδομάδα εντελώς δωρεάν διαμονή σε διάφορες παγκόσμιες τοποθεσίες www.phb1.com ph 08700435505150p,phising
"Today's Offer Claim ur 150 worth of discount vouchers Text YES to 85023 now SavaMob, member offers mobile T Cs 08717898035. 3.00 Sub. 16 . Unsub reply X","Η σημερινή προσφορά Διεκδικήστε εκπτωτικά κουπόνια αξίας 150 Στείλτε με μήνυμα YES στο 85023 τώρα SavaMob, μέλος προσφέρει κινητό T Cs 08717898035. 3,00 Υπ. 16 . Κατάργηση υποβολής απάντησης X",phising
Want explicit SEX in 30 secs Ring 02073162414 now Costs 20p min Gsex POBOX 2667 WC1N 3XX,Θέλετε σαφές SEX σε 30 δευτερόλεπτα Δαχτυλίδι 02073162414 τώρα Κόστος 20 p λεπτά Gsex POBOX 2667 WC1N 3XX,advertisement
Ringtone Club Gr8 new polys direct to your mobile every week,Ringtone Club Gr8 νέα polys απευθείας στο κινητό σας κάθε εβδομάδα,phising
FreeMsg FAV XMAS TONES Reply REAL,FreeMsg FAV XMAS TONES Απάντηση ΠΡΑΓΜΑΤΙΚΟ,phising
I am hot n horny and willing I live local to you text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk 02085076972 reply Stop to end,Είμαι καυτός n καυλιάρης και πρόθυμος να ζήσω τοπικά σε σας στείλτε μια απάντηση για να ακούσετε strt πίσω από εμένα 150p ανά μήνυμα Netcollex LtdHelpDesk 02085076972 απάντηση Διακοπή έως τέλος,advertisement
Great News Call FREEFONE 08006344447 to claim your guaranteed 1000 CASH or 2000 gift. Speak to a live operator NOW,Υπέροχα νέα Καλέστε το FREEFONE 08006344447 για να διεκδικήσετε το εγγυημένο δώρο 1000 CASH ή 2000. Μιλήστε με έναν ζωντανό χειριστή ΤΩΡΑ,phising
RECPT 1 3. You have ordered a Ringtone. Your order is being processed...,RECPT 1 3. Έχετε παραγγείλει έναν ήχο κλήσης. Η παραγγελία σας βρίσκεται υπό επεξεργασία...,phising
Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question std txt rate T C's apply 08452810075over18's,Δωρεάν είσοδος σε 2 μια εβδομάδα για να κερδίσετε τον τελικό tkts του Κυπέλλου Αγγλίας στις 21 Μαΐου 2005. Στείλτε μήνυμα FA στο 87121 για να λάβετε ερώτηση συμμετοχής std txt ποσοστό T C ισχύουν 08452810075over18's,advertisement
"Someone U know has asked our dating service 2 contact you Cant Guess who CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p","Κάποιος που γνωρίζετε ζήτησε από την υπηρεσία γνωριμιών 2 να επικοινωνήσει μαζί σας Δεν μπορώ να μαντέψω ποιος ΚΑΛΕΣΕ ΤΩΡΑ στο 09058097189 όλα θα αποκαλυφθούν. Τ.Θ. 6, LS15HB 150p",advertisement
URGENT We are trying to contact U. Todays draw shows that you have won a 800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,ΕΠΕΙΓΟΝ Προσπαθούμε να επικοινωνήσουμε με το U. Η σημερινή κλήρωση δείχνει ότι έχετε κερδίσει ένα έπαθλο 800 ΕΓΓΥΗΜΕΝΟ. Καλέστε στο 09050001295 από σταθερό. Αξίωση A21. Ισχύει μόνο για 12 ώρες,phising
"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word CREDIT to No 80488 T Cs www.80488.biz","Ο λογαριασμός σας έχει πιστωθεί με 500 ΔΩΡΕΑΝ μηνύματα κειμένου. Για να την ενεργοποιήσετε, στείλτε απλώς τη λέξη CREDIT στο No 80488 T Cs www.80488.biz",advertisement
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth 33 50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,Ετοιμάστε τον κήπο σας για το καλοκαίρι με μια ΔΩΡΕΑΝ επιλογή από καλοκαιρινούς βολβούς και σπόρους αξίας 33 50 μόνο με το The Scotsman αυτό το Σάββατο. Για να σταματήσετε το go2 notxt.co.uk,advertisement
Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,Εξοικονομήστε χρήματα σε εσώρουχα γάμου στη διεύθυνση www.bridal.petticoatdreams.co.uk Επιλέξτε από μια υπέροχη συλλογή με παράδοση σε εθνικό επίπεδο. Σας το έφερε ο WeddingFriend,advertisement
"You are being contacted by our Dating Service by someone you know To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7","Η Υπηρεσία γνωριμιών μας επικοινωνεί μαζί σας από κάποιον που γνωρίζετε Για να μάθετε ποιος είναι, καλέστε από το κινητό ή το σταθερό σας τηλέφωνο 09064017305 PoBox75LDNS7",advertisement
Ringtone Club Get the UK singles chart on your mobile each week and choose any top quality ringtone This message is free of charge.,Ringtone Club Λάβετε το τσαρτ σινγκλ του Ηνωμένου Βασιλείου στο κινητό σας κάθε εβδομάδα και επιλέξτε οποιονδήποτε ήχο κλήσης κορυφαίας ποιότητας Αυτό το μήνυμα είναι δωρεάν.,phising
Forwarded from 448712404000 Please CALL 08712404000 immediately as there is an urgent message waiting for you.,Προώθηση από 448712404000 Παρακαλούμε ΚΑΛΕΣΤΕ αμέσως στο 08712404000 καθώς σας περιμένει ένα επείγον μήνυμα.,phising
Send a logo 2 ur lover 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo POBox36504W45WQ TxtNO 4 no ads 150p,Στείλτε ένα λογότυπο 2 στον εραστή σας 2 ονόματα ενωμένα με μια καρδιά. Txt LOVE NAME1 NAME2 MOBNO π.χ. LOVE ADAM EVE 07123456789 έως 87077 Yahoo POBox36504W45WQ TxtNO 4 χωρίς διαφημίσεις 150p,advertisement
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,Στείλτε PASS στο 69669 για να συλλέξετε τους πολυφωνικούς ήχους κλήσης σας. Ισχύουν μόνο κανονικές χρεώσεις gprs. Απολαύστε τους τόνους σας,phising
Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u Txt CHAT to 86688 150p MsgrcvdHG Suite342 2Lands Row W1J6HL LDN 18yrs,Αγαπητέ 0776xxxxxxx Έχετε προσκληθεί στο XCHAT. Αυτή είναι η τελευταία μας προσπάθεια να επικοινωνήσουμε μαζί σας Txt CHAT στο 86688 150p MsgrcvdHG Suite342 2Lands Row W1J6HL LDN 18 ετών,advertisement
"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save activ8. Press 0 key for Arcade. Termsapply","ΔΩΡΕΑΝ ΠΑΙΧΝΙΔΙ. Αποκτήστε το Rayman Golf 4 ΔΩΡΕΑΝ από το O2 Games Arcade. 1η λήψη των ρυθμίσεων παιχνιδιών UR. Απαντήστε POST και, στη συνέχεια, αποθηκεύστε το activ8. Πατήστε το πλήκτρο 0 για το Arcade. Ισχύουν όροι",advertisement
"Rock yr chik. Get 100's of filthy films XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel","Ροκ ρε τσικ. Λάβετε 100 βρόμικες ταινίες XXX φωτογραφίες στο τηλέφωνο του έτους τώρα. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p ανά 5 ημέρες. Ακύρωση Stop2",advertisement
"URGENT Your Mobile No. was awarded a 2,000 Bonus Caller Prize on 02 09 03 This is our 2nd attempt to contact YOU Call 0871 872 9755 BOX95QU",ΕΠΕΙΓΟΝ Ο αριθμός του κινητού σας κέρδισε ένα βραβείο 2.000 μπόνους καλούντος στο 02 09 03 Αυτή είναι η 2η προσπάθειά μας να επικοινωνήσουμε μαζί σας Καλέστε στο 0871 872 9755 BOX95QU,phising
URGENT We are trying to contact U. Todays draw shows that you have won a 800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,ΕΠΕΙΓΟΝ Προσπαθούμε να επικοινωνήσουμε με το U. Η σημερινή κλήρωση δείχνει ότι έχετε κερδίσει ένα έπαθλο 800 ΕΓΓΥΗΜΕΝΟ. Καλέστε στο 09050001808 από σταθερό. Αξίωση M95. Ισχύει μόνο 12 ώρες,phising
