Category,Message,gtrans_el
0,We r outside already.,Είμαστε ήδη έξω.
0,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,Καλό ταξίδι. Πρόσεχε για . Θυμηθείτε όταν επιστρέψετε πρέπει να αποφασίσουμε για το Πάσχα.
0,Yo we are watching a movie on netflix,Βλέπουμε μια ταινία στο netflix
0,What time. I m out until prob 3 or so,Τι ώρα. Είμαι έξω μέχρι το prob 3 περίπου
0,"Can meh Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...","Μπορεί να συγκρουστούν κάποιοι... Πραγματικά, δεν το πειράζω... Δεν είδα ότι έχω χάσει βάρος... Γεε..."
0,ARR birthday today i wish him to get more oscar.,ARR γενέθλια σήμερα του εύχομαι να πάρει περισσότερα Όσκαρ.
0,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay","Ανοίξτε το rebtel με το firefox. Όταν φορτωθεί, απλώς βάλτε το σύμβολο συν στο όνομα χρήστη και θα σας δείξει δύο αριθμούς. Ο μικρότερος αριθμός είναι ο αριθμός μου. Μόλις επιλέξετε αυτόν τον αριθμό, η καρφίτσα θα εμφανιστεί εντάξει"
0,and picking them up from various points,και μαζεύοντάς τα από διάφορα σημεία
1,Married local women looking for discreet action now 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,Παντρεμένες ντόπιες γυναίκες που αναζητούν διακριτική δράση τώρα 5 πραγματικές ταιριάζουν άμεσα στο τηλέφωνό σας. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
0,Wow v v impressed. Have funs shopping,Wow v v εντυπωσίασε. Καλά ψώνια
0,I am on the way to ur home,Είμαι στο δρόμο για το σπίτι σου
1,Burger King Wanna play footy at a top stadium Get 2 Burger King before 1st Sept and go Large or Super with Coca Cola and walk out a winner,Burger King Θέλετε να παίξετε footy σε ένα κορυφαίο στάδιο Πάρτε 2 Burger King πριν από την 1η Σεπτεμβρίου και πηγαίνετε Large ή Super με την Coca Cola και βγείτε έναν νικητή
0,No problem. Talk to you later,Κανένα πρόβλημα. Τα λέμε αργότερα
0,Then ur sis how,Τότε είσαι η αδερφή πώς
0,Still in customer place,Ακόμα στη θέση του πελάτη
1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night,Πώς γίνεται να παίρνει τόσο λίγο χρόνο για ένα παιδί που φοβάται το σκοτάδι να γίνει έφηβος που θέλει να μείνει έξω όλο το βράδυ
0,"Dude u knw also telugu..thts gud..k, gud nyt..","Φίλε ξέρω επίσης telugu..αυτό είναι gud..ke, gud nyt.."
0,We confirm eating at esplanade,Επιβεβαιώνουμε ότι τρώμε στο esplanade
0,Send me your id and password,Στείλε μου την ταυτότητα και τον κωδικό πρόσβασής σου
0,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,Περίπου. Το πήγε στο γκαράζ. Το κεντρικό τμήμα της εξάτμισης χρειάζεται αντικατάσταση. Μέρος διέταξε n λήψη του για να διορθωθεί σήμερα το πρωί.
1,"For ur chance to win a 250 cash every wk TXT ACTION to 80608. T's C's www.movietrivia.tv custcare 08712405022, 1x150p wk.","Για να έχετε την ευκαιρία να κερδίσετε 250 μετρητά κάθε εβδομάδα TXT ACTION στο 80608. T's C's www.movietrivia.tv custcare 08712405022, 1x150p εβδ."
0,Well I might not come then...,"Λοιπόν, μπορεί να μην έρθω τότε..."
0,Long after I quit. I get on only like 5 minutes a day as it is.,Πολύ μετά τα παράτησα. Ανεβαίνω μόνο 5 λεπτά την ημέρα ως έχει.
0,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,"Τότε πιθανότατα ονομάζεται Mittelschmerz. Γκούγκλαρε το. Εάν δεν έχετε παρακεταμόλη, μην ανησυχείτε, θα φύγει."
0,Well at this right I'm gonna have to get up and check today's steam sales pee so text me when you want me to come get you,"Λοιπόν, θα πρέπει να σηκωθώ και να ελέγξω τις σημερινές πωλήσεις ατμού, οπότε στείλτε μου μήνυμα όταν θέλετε να έρθω να σας πάρω"
0,"Just arrived, see you in a couple days lt 3","Μόλις έφτασε, τα λέμε σε λίγες μέρες lt 3"
0,"K, wat s tht incident","Κ, ποιο είναι το περιστατικό"
0,Yeah get the unlimited,"Ναι, πάρτε το απεριόριστο"
0,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,Έπειτα σκέφτομαι.. Έχω ακόμα συμπέρασμα και περιεχόμενα pg n αναφορές.. Θα κάνω τα περιεχόμενα pg n εξώφυλλο pg..
0,"Forgot it takes me 3 years to shower, sorry. Where you at your phone dead yet","Ξέχασα ότι μου παίρνει 3 χρόνια για να κάνω ντους, συγγνώμη. Εκεί που είσαι στο τηλέφωνό σου νεκρός ακόμα"
0,got wat to buy tell us then no need to come in again.,"πήρα τι να αγοράσω πείτε μας, τότε δεν χρειάζεται να έρθουμε ξανά."
0,When you are big.. God will bring success.,Όταν είσαι μεγάλος.. Ο Θεός θα φέρει την επιτυχία.
1,U ve Bin Awarded 50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min 50 500. OptOut 08718727870,Βραβείο U ve Bin με 50 για να παίξετε 4 Instant Cash. Καλέστε στο 08715203028 για αξίωση. ΚΑΘΕ 9ος παίκτης κερδίζει Min 50 500. OptOut 08718727870
0,"we r stayin here an extra week, back next wed. How did we do in the rugby this weekend Hi to and and , c u soon","Μένουμε εδώ μια επιπλέον εβδομάδα, την επόμενη Τετάρτη. Πώς τα πήγαμε στο ράγκμπι αυτό το Σαββατοκύριακο Γεια σε και και , c u σύντομα"
0,Well there's still a bit left if you guys want to tonight,"Λοιπόν, μένει ακόμα λίγο αν θέλετε απόψε"
0,Not from this campus. Are you in the library,Όχι από αυτήν την πανεπιστημιούπολη. Είσαι στη βιβλιοθήκη
0,"The affidavit says lt gt E Twiggs St, division g, courtroom lt gt , lt TIME gt AM. I'll double check and text you again tomorrow","Η ένορκη κατάθεση λέει lt gt E Twiggs St, division g, δικαστική αίθουσα lt gt , lt TIME gt AM. Θα το ελέγξω ξανά και θα σου στείλω μήνυμα αύριο"
0,How will I creep on you now,Πώς θα σε σκάσω τώρα
0,If I get there before you after your ten billion calls and texts so help me god,"Αν φτάσω εκεί πριν από εσάς μετά από δέκα δισεκατομμύρια κλήσεις και μηνύματα, βοήθησέ με Θεέ μου"
0,I've told him that i've returned it. That should i re order it.,Του είπα ότι το επέστρεψα. Αυτό πρέπει να το παραγγείλω.
0,"House Maid is the murderer, coz the man was murdered on lt gt th January.. As public holiday all govt.instituitions are closed,including post office..","Το House Maid είναι ο δολοφόνος, γιατί ο άνδρας δολοφονήθηκε στις 12 Ιανουαρίου. Ως αργία, όλα τα κυβερνητικά ιδρύματα είναι κλειστά, συμπεριλαμβανομένων των ταχυδρομείων."
0,Depends on where u going lor.,Εξαρτάται που θα πας.
0,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... grins,Και χαμογέλα για μένα τώρα καθώς πηγαίνεις και ο κόσμος θα αναρωτιέται για τι χαμογελάς και θα νομίζει ότι είσαι τρελός και θα κρατάει μακριά σου... χαμόγελα
1,FreeMsg FAV XMAS TONES Reply REAL,FreeMsg FAV XMAS TONES Απάντηση ΠΡΑΓΜΑΤΙΚΟ
0,Lil fever now fine,Ο πυρετός Lil τώρα μια χαρά
0,I think it's all still in my car,Νομίζω ότι είναι ακόμα στο αυτοκίνητό μου
0,Can a not,Μπορεί ένα όχι
0,Yes princess I want to catch you with my big strong hands...,Ναι πριγκίπισσα θέλω να σε πιάσω με τα μεγάλα δυνατά μου χέρια...
0,Oh yeah I forgot. U can only take 2 out shopping at once.,Α ναι ξέχασα. Μπορείτε να κάνετε μόνο 2 ψώνια ταυτόχρονα.
0,Mm so you asked me not to call radio,"Μμ, μου ζήτησες να μην καλέσω ραδιόφωνο"
0,Thinkin about someone is all good. No drugs for that,Το να σκέφτεσαι κάποιον είναι καλό. Όχι φάρμακα για αυτό
0,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..","Απολαύστε τις βροχές κτητικότητας που ρίχνουν πάνω σας τα αγαπημένα σας πρόσωπα, γιατί σε αυτόν τον κόσμο των ψεμάτων, είναι ένα χρυσό δώρο να σας αγαπούν αληθινά.."
0,"Alright if you're sure, let me know when you're leaving","Εντάξει, αν είσαι σίγουρος, ενημέρωσε με όταν φεύγεις"
0,Some are lasting as much as 2 hours. You might get lucky.,Μερικά διαρκούν έως και 2 ώρες. Μπορεί να σταθείς τυχερός.
0,Genius what's up. How your brother. Pls send his number to my skype.,Genius τι συμβαίνει. Πώς ο αδερφός σου. Παρακαλώ στείλτε τον αριθμό του στο skype μου.
1,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles CRAZYIN, SLEEPINGWITH, FINEST, YMCA getzed.co.uk POBox365O4W45WQ 300p","Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 π.χ. POLY BREATHE1 Τίτλοι CRAZYIN, SLEEPINGWITH, FINEST, YMCA getzed.co.uk POBox365O4W45WQ 300p"
0,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,Μερικοί από αυτούς βρίσκουν το wtc πολύ μακριά... Weiyi δεν πάει... Δεν ξέρω ακόμα... Θα πάω 4 δείπνο και ίσως μπορέσω να συμμετάσχω...
0,Don't forget who owns you and who's private property you are ... And be my good boy always .. passionate kiss,Μην ξεχνάς σε ποιον σου ανήκει και σε ποια ιδιωτική περιουσία είσαι... Και να είσαι πάντα καλό μου αγόρι.. παθιασμένο φιλί
